"date","nhs_region","variant","cases"
2021-10-12,"South East","Unclassified",4
2021-10-12,"South East","Undetermined",38
2021-10-12,"South East","VOC-21APR-02",1692
2021-10-12,"South East","VOC-21NOV-01",25
2021-10-12,"South East","VUI-21OCT-01",163
2021-10-12,"South West","Undetermined",69
2021-10-12,"South West","VOC-21APR-02",997
2021-10-12,"South West","VOC-21NOV-01",13
2021-10-12,"South West","VUI-21OCT-01",78
2021-10-13,"East of England","Undetermined",11
2021-10-13,"East of England","VOC-21APR-02",806
2021-10-13,"East of England","VOC-21NOV-01",10
2021-10-13,"East of England","VUI-21OCT-01",61
2021-10-13,"London","Undetermined",11
2021-10-13,"London","VOC-21APR-02",743
2021-10-13,"London","VOC-21NOV-01",14
2021-10-13,"London","VUI-21OCT-01",38
2021-10-13,"Midlands","Unclassified",1
2021-10-13,"Midlands","Undetermined",60
2021-10-13,"Midlands","VOC-21APR-02",1416
2021-10-13,"Midlands","VOC-21NOV-01",20
2021-10-13,"Midlands","VUI-21OCT-01",69
2021-10-13,"North East and Yorkshire","Undetermined",30
2021-10-13,"North East and Yorkshire","VOC-21APR-02",554
2021-10-13,"North East and Yorkshire","VOC-21NOV-01",13
2021-10-13,"North East and Yorkshire","VUI-21OCT-01",21
2021-10-13,"North West","Undetermined",57
2021-10-13,"North West","VOC-21APR-02",940
2021-10-13,"North West","VOC-21NOV-01",14
2021-10-13,"North West","VUI-21OCT-01",24
2021-10-13,"South East","Undetermined",96
2021-10-13,"South East","VOC-21APR-02",1143
2021-10-13,"South East","VOC-21NOV-01",17
2021-10-13,"South East","VUI-21OCT-01",114
2021-10-13,"South West","Undetermined",19
2021-10-13,"South West","VOC-21APR-02",835
2021-10-13,"South West","VOC-21NOV-01",21
2021-10-13,"South West","VUI-21OCT-01",84
2021-10-14,"East of England","Unclassified",1
2021-10-14,"East of England","Undetermined",5
2021-10-14,"East of England","VOC-21APR-02",727
2021-10-14,"East of England","VOC-21NOV-01",12
2021-10-14,"East of England","VUI-21OCT-01",44
2021-10-14,"London","Unclassified",1
2021-10-14,"London","Undetermined",12
2021-10-14,"London","VOC-21APR-02",527
2021-10-14,"London","VOC-21NOV-01",21
2021-10-14,"London","VUI-21OCT-01",25
2021-10-14,"Midlands","Undetermined",34
2021-10-14,"Midlands","VOC-21APR-02",1522
2021-10-14,"Midlands","VOC-21NOV-01",14
2021-10-14,"Midlands","VUI-21OCT-01",72
2021-10-14,"North East and Yorkshire","Undetermined",30
2021-10-14,"North East and Yorkshire","VOC-21APR-02",523
2021-10-14,"North East and Yorkshire","VOC-21NOV-01",14
2021-10-14,"North East and Yorkshire","VUI-21OCT-01",34
2021-10-14,"North East and Yorkshire","VUI-22JAN-01",1
2021-10-14,"North West","Undetermined",8
2021-10-14,"North West","VOC-21APR-02",644
2021-10-14,"North West","VOC-21NOV-01",18
2021-10-14,"North West","VUI-21OCT-01",38
2021-10-14,"North West","VUI-22JAN-01",1
2021-10-14,"South East","Unclassified",1
2021-10-14,"South East","Undetermined",53
2021-10-14,"South East","VOC-21APR-02",890
2021-10-14,"South East","VOC-21NOV-01",25
2021-10-14,"South East","VUI-21OCT-01",67
2021-10-14,"South West","Unclassified",1
2021-10-14,"South West","Undetermined",36
2021-10-14,"South West","VOC-21APR-02",718
2021-10-14,"South West","VOC-21NOV-01",24
2021-10-14,"South West","VUI-21OCT-01",49
2021-10-15,"East of England","Undetermined",5
2021-10-15,"East of England","VOC-21APR-02",680
2021-10-15,"East of England","VOC-21NOV-01",7
2021-10-15,"East of England","VUI-21OCT-01",45
2021-10-15,"London","Undetermined",13
2021-10-15,"London","VOC-21APR-02",581
2021-10-15,"London","VOC-21NOV-01",16
2021-10-15,"London","VUI-21OCT-01",24
2021-10-15,"London","VUI-22JAN-01",2
2021-10-15,"Midlands","Undetermined",34
2021-10-15,"Midlands","VOC-21APR-02",1999
2021-10-15,"Midlands","VOC-21NOV-01",18
2021-10-15,"Midlands","VUI-21OCT-01",115
2021-10-15,"North East and Yorkshire","Undetermined",47
2021-10-15,"North East and Yorkshire","VOC-21APR-02",637
2021-10-15,"North East and Yorkshire","VOC-21NOV-01",18
2021-10-15,"North East and Yorkshire","VUI-21OCT-01",43
2021-10-15,"North West","Undetermined",7
2021-10-15,"North West","VOC-21APR-02",786
2021-10-15,"North West","VOC-21NOV-01",12
2021-10-15,"North West","VUI-21OCT-01",25
2021-10-15,"South East","Undetermined",86
2021-10-15,"South East","VOC-21APR-02",739
2021-10-15,"South East","VOC-21NOV-01",26
2021-10-15,"South East","VUI-21OCT-01",45
2021-10-15,"South West","Unclassified",1
2021-10-15,"South West","Undetermined",39
2021-10-15,"South West","VOC-21APR-02",1268
2021-10-15,"South West","VOC-21NOV-01",25
2021-10-15,"South West","VUI-21OCT-01",92
2021-10-16,"East of England","Undetermined",10
2021-10-16,"East of England","VOC-21APR-02",563
2021-10-16,"East of England","VOC-21NOV-01",6
2021-10-16,"East of England","VUI-21OCT-01",25
2021-10-16,"London","Undetermined",9
2021-10-16,"London","VOC-21APR-02",468
2021-10-16,"London","VOC-21NOV-01",8
2021-10-16,"London","VUI-21OCT-01",23
2021-10-16,"Midlands","Undetermined",27
2021-10-16,"Midlands","VOC-21APR-02",1618
2021-10-16,"Midlands","VOC-21NOV-01",25
2021-10-16,"Midlands","VUI-21OCT-01",89
2021-10-16,"North East and Yorkshire","Unclassified",1
2021-10-16,"North East and Yorkshire","Undetermined",47
2021-10-16,"North East and Yorkshire","VOC-21APR-02",818
2021-10-16,"North East and Yorkshire","VOC-21NOV-01",15
2021-10-16,"North East and Yorkshire","VUI-21OCT-01",40
2021-10-16,"North West","Unclassified",1
2021-10-16,"North West","Undetermined",11
2021-10-16,"North West","VOC-21APR-02",1011
2021-10-16,"North West","VOC-21NOV-01",17
2021-10-16,"North West","VUI-21OCT-01",48
2021-10-16,"South East","Undetermined",17
2021-10-16,"South East","VOC-21APR-02",671
2021-10-16,"South East","VOC-21NOV-01",32
2021-10-16,"South East","VUI-21OCT-01",39
2021-10-16,"South West","Unclassified",2
2021-10-16,"South West","Undetermined",83
2021-10-16,"South West","VOC-21APR-02",709
2021-10-16,"South West","VOC-21NOV-01",19
2021-10-16,"South West","VUI-21OCT-01",70
2021-10-16,"South West","VUI-22JAN-01",1
2021-10-17,"East of England","Undetermined",7
2021-10-17,"East of England","VOC-21APR-02",872
2021-10-17,"East of England","VOC-21NOV-01",7
2021-10-17,"East of England","VUI-21OCT-01",32
2021-10-17,"London","Undetermined",16
2021-10-17,"London","VOC-21APR-02",896
2021-10-17,"London","VOC-21NOV-01",23
2021-10-17,"London","VUI-21OCT-01",20
2021-10-17,"London","VUI-22JAN-01",1
2021-10-17,"Midlands","Unclassified",1
2021-10-17,"Midlands","Undetermined",38
2021-10-17,"Midlands","VOC-21APR-02",2440
2021-10-17,"Midlands","VOC-21NOV-01",14
2021-10-17,"Midlands","VUI-21OCT-01",81
2021-10-17,"North East and Yorkshire","Unclassified",1
2021-10-17,"North East and Yorkshire","Undetermined",20
2021-10-17,"North East and Yorkshire","VOC-21APR-02",618
2021-10-17,"North East and Yorkshire","VOC-21NOV-01",13
2021-10-17,"North East and Yorkshire","VUI-21OCT-01",26
2021-10-17,"North West","Unclassified",2
2021-10-17,"North West","Undetermined",22
2021-10-17,"North West","VOC-21APR-02",1222
2021-10-17,"North West","VOC-21NOV-01",14
2021-10-17,"North West","VUI-21OCT-01",51
2021-10-17,"South East","Undetermined",86
2021-10-17,"South East","VOC-21APR-02",1564
2021-10-17,"South East","VOC-21NOV-01",26
2021-10-17,"South East","VUI-21OCT-01",64
2021-10-17,"South East","VUI-22JAN-01",1
2021-10-17,"South West","Unclassified",3
2021-10-17,"South West","Undetermined",32
2021-10-17,"South West","VOC-21APR-02",1119
2021-10-17,"South West","VOC-21NOV-01",17
2021-10-17,"South West","VUI-21OCT-01",117
2021-10-18,"East of England","Unclassified",1
2021-10-18,"East of England","Undetermined",17
2021-10-18,"East of England","VOC-21APR-02",1323
2021-10-18,"East of England","VOC-21NOV-01",18
2021-10-18,"East of England","VUI-21OCT-01",105
2021-10-18,"East of England","VUI-22JAN-01",1
2021-10-18,"London","Undetermined",12
2021-10-18,"London","VOC-21APR-02",1254
2021-10-18,"London","VOC-21NOV-01",26
2021-10-18,"London","VUI-21OCT-01",62
2021-10-18,"Midlands","Unclassified",2
2021-10-18,"Midlands","Undetermined",26
2021-10-18,"Midlands","VOC-21APR-02",1291
2021-10-18,"Midlands","VOC-21NOV-01",29
2021-10-18,"Midlands","VUI-21OCT-01",80
2021-10-18,"North East and Yorkshire","Undetermined",53
2021-10-18,"North East and Yorkshire","VOC-21APR-02",1060
2021-10-18,"North East and Yorkshire","VOC-21NOV-01",31
2021-10-18,"North East and Yorkshire","VUI-21OCT-01",41
2021-10-18,"North East and Yorkshire","VUI-22JAN-01",1
2021-10-18,"North West","Unclassified",1
2021-10-18,"North West","Undetermined",12
2021-10-18,"North West","VOC-21APR-02",838
2021-10-18,"North West","VOC-21NOV-01",11
2021-10-18,"North West","VUI-21OCT-01",33
2021-10-18,"South East","Undetermined",60
2021-10-18,"South East","VOC-21APR-02",2159
2021-10-18,"South East","VOC-21NOV-01",30
2021-10-18,"South East","VUI-21OCT-01",165
2021-10-18,"South West","Unclassified",1
2021-10-18,"South West","Undetermined",96
2021-10-18,"South West","VOC-21APR-02",1408
2021-10-18,"South West","VOC-21NOV-01",32
2021-10-18,"South West","VUI-21OCT-01",164
2021-10-19,"East of England","Undetermined",2
2021-10-19,"East of England","VOC-21APR-02",1312
2021-10-19,"East of England","VOC-21NOV-01",16
2021-10-19,"East of England","VUI-21OCT-01",96
2021-10-19,"East of England","VUI-22JAN-01",1
2021-10-19,"London","Undetermined",25
2021-10-19,"London","VOC-21APR-02",1394
2021-10-19,"London","VOC-21NOV-01",28
2021-10-19,"London","VUI-21OCT-01",71
2021-10-19,"Midlands","Unclassified",2
2021-10-19,"Midlands","Undetermined",38
2021-10-19,"Midlands","VOC-21APR-02",1863
2021-10-19,"Midlands","VOC-21NOV-01",30
2021-10-19,"Midlands","VUI-21OCT-01",108
2021-10-19,"North East and Yorkshire","Undetermined",39
2021-10-19,"North East and Yorkshire","VOC-21APR-02",1364
2021-10-19,"North East and Yorkshire","VOC-21NOV-01",20
2021-10-19,"North East and Yorkshire","VUI-21OCT-01",97
2021-10-19,"North West","Unclassified",2
2021-10-19,"North West","Undetermined",17
2021-10-19,"North West","VOC-21APR-02",981
2021-10-19,"North West","VOC-21NOV-01",32
2021-10-19,"North West","VUI-21OCT-01",21
2021-10-19,"South East","Undetermined",63
2021-10-19,"South East","VOC-21APR-02",1686
2021-10-19,"South East","VOC-21NOV-01",48
2021-10-19,"South East","VUI-21OCT-01",145
2021-10-19,"South West","Unclassified",1
2021-10-19,"South West","Undetermined",40
2021-10-19,"South West","VOC-21APR-02",973
2021-10-19,"South West","VOC-21NOV-01",25
2021-10-19,"South West","VUI-21OCT-01",102
2021-10-20,"East of England","Undetermined",17
2021-10-20,"East of England","VOC-21APR-02",882
2021-10-20,"East of England","VOC-21NOV-01",16
2021-10-20,"East of England","VUI-21OCT-01",80
2021-10-20,"London","Undetermined",36
2021-10-20,"London","VOC-21APR-02",993
2021-10-20,"London","VOC-21NOV-01",21
2021-10-20,"London","VUI-21OCT-01",58
2021-10-20,"Midlands","Unclassified",1
2021-10-20,"Midlands","Undetermined",41
2021-10-20,"Midlands","VOC-21APR-02",1746
2021-10-20,"Midlands","VOC-21NOV-01",30
2021-10-20,"Midlands","VUI-21OCT-01",73
2021-10-20,"Midlands","VUI-22JAN-01",1
2021-10-20,"North East and Yorkshire","Unclassified",4
2021-10-20,"North East and Yorkshire","Undetermined",36
2021-10-20,"North East and Yorkshire","VOC-21APR-02",815
2021-10-20,"North East and Yorkshire","VOC-21NOV-01",31
2021-10-20,"North East and Yorkshire","VUI-21OCT-01",64
2021-10-20,"North West","Unclassified",1
2021-10-20,"North West","Undetermined",44
2021-10-20,"North West","VOC-21APR-02",1094
2021-10-20,"North West","VOC-21NOV-01",25
2021-10-20,"North West","VUI-21OCT-01",49
2021-10-20,"South East","Undetermined",79
2021-10-20,"South East","VOC-21APR-02",1107
2021-10-20,"South East","VOC-21NOV-01",40
2021-10-20,"South East","VUI-21OCT-01",145
2021-10-20,"South West","Undetermined",47
2021-10-20,"South West","VOC-21APR-02",899
2021-10-20,"South West","VOC-21NOV-01",30
2021-10-20,"South West","VUI-21OCT-01",77
2021-10-20,"South West","VUI-22JAN-01",1
2021-10-21,"East of England","Undetermined",14
2021-10-21,"East of England","VOC-21APR-02",828
2021-10-21,"East of England","VOC-21NOV-01",17
2021-10-21,"East of England","VUI-21OCT-01",86
2021-10-21,"London","Unclassified",1
2021-10-21,"London","Undetermined",13
2021-10-21,"London","VOC-21APR-02",897
2021-10-21,"London","VOC-21NOV-01",32
2021-10-21,"London","VUI-21OCT-01",61
2021-10-21,"London","VUI-22JAN-01",1
2021-10-21,"Midlands","Unclassified",1
2021-10-21,"Midlands","Undetermined",58
2021-10-21,"Midlands","VOC-21APR-02",1727
2021-10-21,"Midlands","VOC-21NOV-01",22
2021-10-21,"Midlands","VUI-21OCT-01",40
2021-10-21,"North East and Yorkshire","Unclassified",1
2021-10-21,"North East and Yorkshire","Undetermined",48
2021-10-21,"North East and Yorkshire","VOC-21APR-02",656
2021-10-21,"North East and Yorkshire","VOC-21NOV-01",22
2021-10-21,"North East and Yorkshire","VUI-21OCT-01",42
2021-10-21,"North West","Undetermined",15
2021-10-21,"North West","VOC-21APR-02",978
2021-10-21,"North West","VOC-21NOV-01",17
2021-10-21,"North West","VUI-21OCT-01",53
2021-10-21,"South East","Undetermined",39
2021-10-21,"South East","VOC-21APR-02",965
2021-10-21,"South East","VOC-21NOV-01",35
2021-10-21,"South East","VUI-21OCT-01",112
2021-10-21,"South West","Undetermined",43
2021-10-21,"South West","VOC-21APR-02",661
2021-10-21,"South West","VOC-21NOV-01",26
2021-10-21,"South West","VUI-21OCT-01",71
2021-10-22,"East of England","Undetermined",20
2021-10-22,"East of England","VOC-21APR-02",836
2021-10-22,"East of England","VOC-21NOV-01",11
2021-10-22,"East of England","VUI-21OCT-01",78
2021-10-22,"London","Undetermined",22
2021-10-22,"London","VOC-20DEC-01",1
2021-10-22,"London","VOC-21APR-02",627
2021-10-22,"London","VOC-21NOV-01",20
2021-10-22,"London","VUI-21OCT-01",66
2021-10-22,"London","VUI-22JAN-01",2
2021-10-22,"Midlands","Undetermined",63
2021-10-22,"Midlands","VOC-21APR-02",1655
2021-10-22,"Midlands","VOC-21NOV-01",28
2021-10-22,"Midlands","VUI-21OCT-01",70
2021-10-22,"North East and Yorkshire","Unclassified",1
2021-10-22,"North East and Yorkshire","Undetermined",45
2021-10-22,"North East and Yorkshire","VOC-21APR-02",973
2021-10-22,"North East and Yorkshire","VOC-21NOV-01",24
2021-10-22,"North East and Yorkshire","VUI-21OCT-01",80
2021-10-22,"North West","Unclassified",1
2021-10-22,"North West","Undetermined",14
2021-10-22,"North West","VOC-21APR-02",920
2021-10-22,"North West","VOC-21NOV-01",22
2021-10-22,"North West","VUI-21OCT-01",49
2021-10-22,"South East","Undetermined",39
2021-10-22,"South East","VOC-21APR-02",772
2021-10-22,"South East","VOC-21NOV-01",30
2021-10-22,"South East","VUI-21OCT-01",89
2021-10-22,"South West","Undetermined",92
2021-10-22,"South West","VOC-21APR-02",713
2021-10-22,"South West","VOC-21NOV-01",22
2021-10-22,"South West","VUI-21OCT-01",88
2021-10-23,"East of England","Unclassified",1
2021-10-23,"East of England","Undetermined",8
2021-10-23,"East of England","VOC-21APR-02",967
2021-10-23,"East of England","VOC-21NOV-01",17
2021-10-23,"East of England","VUI-21OCT-01",95
2021-10-23,"London","Unclassified",1
2021-10-23,"London","Undetermined",9
2021-10-23,"London","VOC-21APR-02",717
2021-10-23,"London","VOC-21NOV-01",19
2021-10-23,"London","VUI-21OCT-01",52
2021-10-23,"Midlands","Unclassified",1
2021-10-23,"Midlands","Undetermined",49
2021-10-23,"Midlands","VOC-21APR-02",1678
2021-10-23,"Midlands","VOC-21NOV-01",20
2021-10-23,"Midlands","VUI-21OCT-01",63
2021-10-23,"North East and Yorkshire","Unclassified",1
2021-10-23,"North East and Yorkshire","Undetermined",41
2021-10-23,"North East and Yorkshire","VOC-21APR-02",1193
2021-10-23,"North East and Yorkshire","VOC-21NOV-01",17
2021-10-23,"North East and Yorkshire","VUI-21OCT-01",72
2021-10-23,"North West","Undetermined",24
2021-10-23,"North West","VOC-21APR-02",1046
2021-10-23,"North West","VOC-21NOV-01",16
2021-10-23,"North West","VUI-21OCT-01",48
2021-10-23,"South East","Undetermined",16
2021-10-23,"South East","VOC-21APR-02",918
2021-10-23,"South East","VOC-21NOV-01",29
2021-10-23,"South East","VUI-21OCT-01",115
2021-10-23,"South West","Undetermined",80
2021-10-23,"South West","VOC-21APR-02",811
2021-10-23,"South West","VOC-21NOV-01",17
2021-10-23,"South West","VUI-21OCT-01",97
2021-10-24,"East of England","Undetermined",13
2021-10-24,"East of England","VOC-21APR-02",636
2021-10-24,"East of England","VOC-21NOV-01",17
2021-10-24,"East of England","VUI-21OCT-01",46
2021-10-24,"East of England","VUI-22JAN-01",2
2021-10-24,"London","Undetermined",13
2021-10-24,"London","VOC-21APR-02",667
2021-10-24,"London","VOC-21NOV-01",17
2021-10-24,"London","VUI-21OCT-01",43
2021-10-24,"Midlands","Unclassified",2
2021-10-24,"Midlands","Undetermined",18
2021-10-24,"Midlands","VOC-21APR-02",1089
2021-10-24,"Midlands","VOC-21NOV-01",15
2021-10-24,"Midlands","VUI-21OCT-01",72
2021-10-24,"Midlands","VUI-22JAN-01",1
2021-10-24,"North East and Yorkshire","Undetermined",39
2021-10-24,"North East and Yorkshire","VOC-21APR-02",1348
2021-10-24,"North East and Yorkshire","VOC-21NOV-01",27
2021-10-24,"North East and Yorkshire","VUI-21OCT-01",123
2021-10-24,"North West","Undetermined",2
2021-10-24,"North West","VOC-21APR-02",772
2021-10-24,"North West","VOC-21NOV-01",20
2021-10-24,"North West","VUI-21OCT-01",43
2021-10-24,"North West","VUI-22JAN-01",1
2021-10-24,"South East","Unclassified",2
2021-10-24,"South East","Undetermined",11
2021-10-24,"South East","VOC-20DEC-01",1
2021-10-24,"South East","VOC-21APR-02",707
2021-10-24,"South East","VOC-21NOV-01",30
2021-10-24,"South East","VUI-21OCT-01",91
2021-10-24,"South West","Unclassified",1
2021-10-24,"South West","Undetermined",64
2021-10-24,"South West","VOC-21APR-02",771
2021-10-24,"South West","VOC-21NOV-01",15
2021-10-24,"South West","VUI-21OCT-01",120
2021-10-25,"East of England","Undetermined",10
2021-10-25,"East of England","VOC-21APR-02",854
2021-10-25,"East of England","VOC-21NOV-01",16
2021-10-25,"East of England","VUI-21OCT-01",52
2021-10-25,"East of England","VUI-22JAN-01",1
2021-10-25,"London","Undetermined",26
2021-10-25,"London","VOC-21APR-02",749
2021-10-25,"London","VOC-21NOV-01",24
2021-10-25,"London","VUI-21OCT-01",36
2021-10-25,"Midlands","Unclassified",2
2021-10-25,"Midlands","Undetermined",41
2021-10-25,"Midlands","VOC-21APR-02",2345
2021-10-25,"Midlands","VOC-21NOV-01",25
2021-10-25,"Midlands","VUI-21OCT-01",138
2021-10-25,"Midlands","VUI-22JAN-01",1
2021-10-25,"North East and Yorkshire","Undetermined",63
2021-10-25,"North East and Yorkshire","VOC-21APR-02",1742
2021-10-25,"North East and Yorkshire","VOC-21NOV-01",38
2021-10-25,"North East and Yorkshire","VUI-21OCT-01",135
2021-10-25,"North East and Yorkshire","VUI-22JAN-01",1
2021-10-25,"North West","Unclassified",1
2021-10-25,"North West","Undetermined",17
2021-10-25,"North West","VOC-20DEC-01",1
2021-10-25,"North West","VOC-21APR-02",1626
2021-10-25,"North West","VOC-21NOV-01",16
2021-10-25,"North West","VUI-21OCT-01",74
2021-10-25,"North West","VUI-22JAN-01",1
2021-10-25,"South East","Undetermined",34
2021-10-25,"South East","VOC-21APR-02",645
2021-10-25,"South East","VOC-21NOV-01",33
2021-10-25,"South East","VUI-21OCT-01",51
2021-10-25,"South East","VUI-22JAN-01",1
2021-10-25,"South West","Unclassified",2
2021-10-25,"South West","Undetermined",42
2021-10-25,"South West","VOC-21APR-02",770
2021-10-25,"South West","VOC-21NOV-01",31
2021-10-25,"South West","VUI-21OCT-01",64
